Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,
12/2/2011,2,December,2011,39,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",4,$344 ,$540 ,$784 ,"$1,376 ","$2,160 ",
8/7/2011,7,August,2011,27,Young Adults (25-34),M,Canada,British Columbia,Bikes,Road Bikes,"Road-650 Red, 44",4,$487 ,$783 ,"$1,184 ","$1,948 ","$3,132 ",
3/6/2011,6,March,2011,40,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 44",4,$344 ,$540 ,$784 ,"$1,376 ","$2,160 ",
3/14/2011,14,March,2011,23,Youth (<25),M,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 58",4,$344 ,$540 ,$784 ,"$1,376 ","$2,160 ",
10/29/2011,29,October,2011,44,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",4,$344 ,$540 ,$784 ,"$1,376 ","$2,160 ",
1/8/2011,8,January,2011,40,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-650 Black, 48",4,$487 ,$783 ,"$1,184 ","$1,948 ","$3,132 ",
12/7/2011,7,December,2011,45,Adults (35-64),M,Germany,Hamburg,Bikes,Road Bikes,"Road-750 Black, 48",4,$344 ,$540 ,$784 ,"$1,376 ","$2,160 ",
10/19/2011,19,October,2011,46,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",4,$344 ,$540 ,$784 ,"$1,376 ","$2,160 ",
8/6/2011,6,August,2011,26,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 58",4,$344 ,$540 ,$784 ,"$1,376 ","$2,160 ",
12/12/2011,12,December,2011,27,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",4,$344 ,$540 ,$784 ,"$1,376 ","$2,160 ",
8/27/2011,27,August,2011,44,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 48",4,$344 ,$540 ,$784 ,"$1,376 ","$2,160 ",
10/12/2011,12,October,2011,41,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 48",4,$344 ,$540 ,$784 ,"$1,376 ","$2,160 ",
8/20/2011,20,August,2011,20,Youth (<25),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 38",4,$713 ,"$1,120 ","$1,628 ","$2,852 ","$4,480 ",
3/6/2011,6,March,2011,28,Young Adults (25-34),F,France,Seine et Marne,Bikes,Road Bikes,"Road-750 Black, 52",4,$344 ,$540 ,$784 ,"$1,376 ","$2,160 ",
6/21/2011,21,June,2011,28,Young Adults (25-34),F,France,Seine et Marne,Bikes,Road Bikes,"Road-750 Black, 52",4,$344 ,$540 ,$784 ,"$1,376 ","$2,160 ",
6/18/2011,18,June,2011,18,Youth (<25),M,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-500 Black, 40",3,$295 ,$540 ,$735 ,$885 ,"$1,620 ",
6/27/2011,27,June,2011,20,Youth (<25),M,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-500 Silver, 52",3,$308 ,$565 ,$771 ,$924 ,"$1,695 ",
7/7/2011,7,July,2011,18,Youth (<25),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",3,$308 ,$565 ,$771 ,$924 ,"$1,695 ",
8/18/2011,18,August,2011,19,Youth (<25),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-500 Silver, 42",3,$308 ,$565 ,$771 ,$924 ,"$1,695 ",
8/10/2011,10,August,2011,21,Youth (<25),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",3,$308 ,$565 ,$771 ,$924 ,"$1,695 ",
7/14/2011,14,July,2011,22,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",3,$420 ,$769 ,"$1,047 ","$1,260 ","$2,307 ",
12/28/2011,28,December,2011,19,Youth (<25),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-500 Silver, 52",3,$308 ,$565 ,$771 ,$924 ,"$1,695 ",
8/5/2011,5,August,2011,23,Youth (<25),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",3,$420 ,$769 ,"$1,047 ","$1,260 ","$2,307 ",
12/6/2011,6,December,2011,23,Youth (<25),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",3,$420 ,$769 ,"$1,047 ","$1,260 ","$2,307 ",
7/11/2011,11,July,2011,23,Youth (<25),F,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",3,$420 ,$769 ,"$1,047 ","$1,260 ","$2,307 ",
9/9/2011,9,September,2011,27,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",3,$420 ,$769 ,"$1,047 ","$1,260 ","$2,307 ",
7/4/2011,4,July,2011,36,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",3,$420 ,$769 ,"$1,047 ","$1,260 ","$2,307 ",
11/11/2011,11,November,2011,30,Young Adults (25-34),F,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 48",3,$295 ,$540 ,$735 ,$885 ,"$1,620 ",
12/28/2011,28,December,2011,31,Young Adults (25-34),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",3,$420 ,$769 ,"$1,047 ","$1,260 ","$2,307 ",
5/9/2011,9,May,2011,34,Young Adults (25-34),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",3,$420 ,$769 ,"$1,047 ","$1,260 ","$2,307 ",
12/18/2011,18,December,2011,26,Young Adults (25-34),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",3,$420 ,$769 ,"$1,047 ","$1,260 ","$2,307 ",
7/13/2011,13,July,2011,22,Youth (<25),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",3,$308 ,$565 ,$771 ,$924 ,"$1,695 ",
9/29/2011,29,September,2011,37,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",3,$308 ,$565 ,$771 ,$924 ,"$1,695 ",
10/12/2011,12,October,2011,37,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",3,$308 ,$565 ,$771 ,$924 ,"$1,695 ",
8/22/2011,22,August,2011,31,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,"Mountain-500 Black, 40",3,$295 ,$540 ,$735 ,$885 ,"$1,620 ",
1/6/2011,6,January,2011,26,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",3,$295 ,$540 ,$735 ,$885 ,"$1,620 ",
8/6/2011,6,August,2011,26,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",3,$295 ,$540 ,$735 ,$885 ,"$1,620 ",
5/18/2011,18,May,2011,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",3,$295 ,$540 ,$735 ,$885 ,"$1,620 ",
12/20/2011,20,December,2011,29,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 52",3,$295 ,$540 ,$735 ,$885 ,"$1,620 ",
12/22/2011,22,December,2011,40,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
8/10/2011,10,August,2011,41,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
5/26/2011,26,May,2011,52,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 38",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
8/25/2011,25,August,2011,43,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 48",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
7/19/2011,19,July,2011,19,Youth (<25),F,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 44",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
7/10/2011,10,July,2011,19,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
10/14/2011,14,October,2011,48,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 38",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
2/6/2011,6,February,2011,22,Youth (<25),F,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
7/17/2011,17,July,2011,19,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
11/7/2011,7,November,2011,25,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
6/11/2011,11,June,2011,19,Youth (<25),M,Australia,South Australia,Bikes,Road Bikes,"Road-550-W Yellow, 38",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
2/24/2011,24,February,2011,51,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-750 Black, 58",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
12/23/2011,23,December,2011,23,Youth (<25),M,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 42",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
5/3/2011,3,May,2011,23,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
10/30/2011,30,October,2011,23,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
8/10/2011,10,August,2011,60,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
10/24/2011,24,October,2011,27,Young Adults (25-34),F,France,Loiret,Bikes,Road Bikes,"Road-750 Black, 48",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
10/9/2011,9,October,2011,27,Young Adults (25-34),M,France,Loir et Cher,Bikes,Road Bikes,"Road-750 Black, 52",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
2/4/2011,4,February,2011,44,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 44",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
7/25/2011,25,July,2011,54,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 58",3,$487 ,$783 ,$888 ,"$1,461 ","$2,349 ",
8/2/2011,2,August,2011,17,Youth (<25),F,United States,Georgia,Bikes,Road Bikes,"Road-650 Black, 58",3,$487 ,$783 ,$888 ,"$1,461 ","$2,349 ",
7/14/2011,14,July,2011,24,Youth (<25),F,United States,Washington,Bikes,Road Bikes,"Road-650 Black, 48",3,$487 ,$783 ,$888 ,"$1,461 ","$2,349 ",
2/8/2011,8,February,2011,32,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",3,$487 ,$783 ,$888 ,"$1,461 ","$2,349 ",
4/28/2011,28,April,2011,51,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 40",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
7/1/2011,1,July,2011,23,Youth (<25),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 52",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
7/15/2011,15,July,2011,23,Youth (<25),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 52",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
4/29/2011,29,April,2011,31,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",3,$487 ,$783 ,$888 ,"$1,461 ","$2,349 ",
8/26/2011,26,August,2011,47,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 48",3,$487 ,$783 ,$888 ,"$1,461 ","$2,349 ",
8/7/2011,7,August,2011,47,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-650 Black, 62",3,$487 ,$783 ,$888 ,"$1,461 ","$2,349 ",
9/7/2011,7,September,2011,42,Adults (35-64),F,Germany,Saarland,Bikes,Road Bikes,"Road-750 Black, 52",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
7/11/2011,11,July,2011,18,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",3,$487 ,$783 ,$888 ,"$1,461 ","$2,349 ",
7/15/2011,15,July,2011,18,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",3,$487 ,$783 ,$888 ,"$1,461 ","$2,349 ",
2/26/2011,26,February,2011,44,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
5/1/2011,1,May,2011,17,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
6/7/2011,7,June,2011,17,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
2/14/2011,14,February,2011,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
7/5/2011,5,July,2011,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
9/26/2011,26,September,2011,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
7/1/2011,1,July,2011,23,Youth (<25),F,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 40",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
12/29/2011,29,December,2011,26,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 44",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
6/26/2011,26,June,2011,39,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
12/15/2011,15,December,2011,36,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
9/14/2011,14,September,2011,37,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
1/19/2011,19,January,2011,21,Youth (<25),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 44",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
3/17/2011,17,March,2011,41,Adults (35-64),F,France,Hauts de Seine,Bikes,Road Bikes,"Road-650 Red, 58",3,$487 ,$783 ,$888 ,"$1,461 ","$2,349 ",
8/24/2011,24,August,2011,42,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
12/19/2011,19,December,2011,50,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
6/2/2011,2,June,2011,31,Young Adults (25-34),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
1/8/2011,8,January,2011,39,Adults (35-64),M,Australia,Tasmania,Bikes,Road Bikes,"Road-350-W Yellow, 44",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
8/29/2011,29,August,2011,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
6/19/2011,19,June,2011,40,Adults (35-64),M,France,Essonne,Bikes,Road Bikes,"Road-650 Black, 60",3,$487 ,$783 ,$888 ,"$1,461 ","$2,349 ",
10/21/2011,21,October,2011,44,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-650 Red, 60",3,$487 ,$783 ,$888 ,"$1,461 ","$2,349 ",
4/8/2011,8,April,2011,47,Adults (35-64),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
11/24/2011,24,November,2011,22,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-650 Black, 44",3,$487 ,$783 ,$888 ,"$1,461 ","$2,349 ",
9/7/2011,7,September,2011,25,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
9/1/2011,1,September,2011,42,Adults (35-64),M,France,Somme,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
2/9/2011,9,February,2011,37,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 40",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
11/11/2011,11,November,2011,39,Adults (35-64),M,France,Seine (Paris),Bikes,Road Bikes,"Road-550-W Yellow, 40",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
11/27/2011,27,November,2011,39,Adults (35-64),F,France,Nord,Bikes,Road Bikes,"Road-350-W Yellow, 40",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
12/3/2011,3,December,2011,28,Young Adults (25-34),M,France,Essonne,Bikes,Road Bikes,"Road-350-W Yellow, 44",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
6/27/2011,27,June,2011,37,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 48",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
1/1/2011,1,January,2011,39,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 38",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
8/9/2011,9,August,2011,32,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 42",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
2/24/2011,24,February,2011,42,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
6/3/2011,3,June,2011,42,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
6/19/2011,19,June,2011,42,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
3/2/2011,2,March,2011,47,Adults (35-64),M,Australia,South Australia,Bikes,Road Bikes,"Road-550-W Yellow, 44",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
3/12/2011,12,March,2011,45,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 48",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
2/14/2011,14,February,2011,42,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-650 Black, 62",3,$487 ,$783 ,$888 ,"$1,461 ","$2,349 ",
7/10/2011,10,July,2011,44,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-650 Red, 52",3,$487 ,$783 ,$888 ,"$1,461 ","$2,349 ",
3/17/2011,17,March,2011,26,Young Adults (25-34),M,Germany,Saarland,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
4/3/2011,3,April,2011,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 52",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
11/11/2011,11,November,2011,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 52",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
1/19/2011,19,January,2011,39,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 48",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
4/23/2011,23,April,2011,30,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
8/4/2011,4,August,2011,30,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
4/28/2011,28,April,2011,18,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
8/21/2011,21,August,2011,55,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 48",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
5/31/2011,31,May,2011,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
10/1/2011,1,October,2011,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
8/30/2011,30,August,2011,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 58",3,$487 ,$783 ,$888 ,"$1,461 ","$2,349 ",
1/30/2011,30,January,2011,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
6/29/2011,29,June,2011,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
6/10/2011,10,June,2011,27,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
11/26/2011,26,November,2011,27,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
2/2/2011,2,February,2011,28,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
5/18/2011,18,May,2011,29,Young Adults (25-34),F,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 42",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
2/26/2011,26,February,2011,35,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
7/21/2011,21,July,2011,35,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
10/7/2011,7,October,2011,36,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 44",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
10/16/2011,16,October,2011,36,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 44",3,"$1,083 ","$1,701 ","$1,854 ","$3,249 ","$5,103 ",
11/27/2011,27,November,2011,56,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 52",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
8/12/2011,12,August,2011,38,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 38",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
9/2/2011,2,September,2011,35,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 48",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
9/27/2011,27,September,2011,35,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 48",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
7/13/2011,13,July,2011,41,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
4/15/2011,15,April,2011,27,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 58",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
7/29/2011,29,July,2011,33,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 38",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
5/2/2011,2,May,2011,33,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
7/2/2011,2,July,2011,33,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
5/8/2011,8,May,2011,49,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
2/10/2011,10,February,2011,48,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",3,$713 ,"$1,120 ","$1,221 ","$2,139 ","$3,360 ",
10/21/2011,21,October,2011,57,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
8/7/2011,7,August,2011,59,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
10/30/2011,30,October,2011,42,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 48",3,$344 ,$540 ,$588 ,"$1,032 ","$1,620 ",
